dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,31.678962,12.915321,44.367203,2.073878,-4.651702,3.072991,1.560942
0.020000,31.679340,12.954986,44.406869,1.983301,-4.528851,6.142544,1.561605
0.020000,31.679676,12.992868,44.444752,1.894171,-4.456497,3.617677,1.562236
0.020000,31.679975,13.029036,44.480922,1.808491,-4.283984,8.625682,1.562836
0.020000,31.680239,13.063479,44.515366,1.722216,-4.313758,-1.488709,1.563406
0.020000,31.680473,13.096312,44.548200,1.641681,-4.026749,14.350450,1.563948
0.020000,31.680678,13.127493,44.579381,1.559051,-4.131533,-5.239197,1.564461
0.020000,31.680859,13.157119,44.609008,1.481362,-3.884431,12.355078,1.564946
0.020000,31.681017,13.185246,44.637135,1.406356,-3.750288,6.707181,1.565406
0.020000,31.681154,13.211828,44.663718,1.329134,-3.861123,-5.541782,1.565840
0.020000,31.681274,13.236987,44.688877,1.257953,-3.559044,15.103968,1.566250
0.020000,31.681377,13.260759,44.712650,1.188627,-3.466315,4.636441,1.566636
0.020000,31.681466,13.283139,44.735029,1.118968,-3.482951,-0.831771,1.566998
0.020000,31.681543,13.304186,44.756076,1.052356,-3.330553,7.619860,1.567339
0.020000,31.681608,13.323962,44.775853,0.988831,-3.176290,7.713164,1.567658
0.020000,31.681663,13.342506,44.794397,0.927199,-3.081581,4.735471,1.567957
0.020000,31.681710,13.359833,44.811724,0.866339,-3.043007,1.928669,1.568236
0.020000,31.681749,13.375977,44.827868,0.807223,-2.955814,4.359657,1.568495
0.020000,31.681782,13.391007,44.842898,0.751518,-2.785246,8.528423,1.568736
0.020000,31.681809,13.404962,44.856853,0.697750,-2.688404,4.842071,1.568960
0.020000,31.681832,13.417881,44.869772,0.645928,-2.591060,4.867188,1.569166
0.020000,31.681850,13.429802,44.881693,0.596063,-2.493251,4.890488,1.569357
0.020000,31.681865,13.440752,44.892643,0.547473,-2.429541,3.185477,1.569532
0.020000,31.681877,13.450766,44.902657,0.500719,-2.337670,4.593568,1.569691
0.020000,31.681886,13.459904,44.911795,0.456904,-2.190757,7.345641,1.569837
0.020000,31.681894,13.468205,44.920097,0.415070,-2.091715,4.952120,1.569969
0.020000,31.681899,13.475710,44.927601,0.375222,-1.992370,4.967225,1.570089
0.020000,31.681904,13.482457,44.934348,0.337367,-1.892752,4.980919,1.570196
0.020000,31.681907,13.488487,44.940379,0.301510,-1.792886,4.993270,1.570292
0.020000,31.681910,13.493840,44.945732,0.267654,-1.692799,5.004346,1.570377
