dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,30.598474,13.287252,43.072589,1.066622,-3.305996,4.970300,1.566998
0.020000,30.598549,13.307930,43.093280,1.002490,-3.206590,4.970300,1.567339
0.020000,30.598613,13.327361,43.112708,0.940346,-3.107184,4.970300,1.567658
0.020000,30.598668,13.345581,43.130914,0.880191,-3.007778,4.970300,1.567957
0.020000,30.598714,13.362606,43.147936,0.822023,-2.908372,4.970300,1.568236
0.020000,30.598752,13.378470,43.163814,0.765844,-2.808966,4.970300,1.568495
0.020000,30.598785,13.393239,43.178589,0.711653,-2.709560,4.970300,1.568736
0.020000,30.598811,13.406952,43.192300,0.659450,-2.610153,4.970300,1.568960
0.020000,30.598833,13.419646,43.204987,0.609235,-2.510747,4.970300,1.569166
0.020000,30.598851,13.431361,43.216690,0.561008,-2.411341,4.970300,1.569357
0.020000,30.598866,13.442121,43.227448,0.514769,-2.311935,4.970300,1.569532
0.020000,30.598877,13.451963,43.237300,0.470519,-2.212529,4.970300,1.569691
0.020000,30.598887,13.460943,43.246288,0.428256,-2.113123,4.970300,1.569837
0.020000,30.598894,13.469101,43.254451,0.387982,-2.013717,4.970300,1.569969
0.020000,30.598900,13.476476,43.261827,0.349696,-1.914311,4.970300,1.570089
0.020000,30.598904,13.483107,43.268458,0.313397,-1.814905,4.970300,1.570196
0.020000,30.598907,13.489034,43.274383,0.279087,-1.715499,4.970300,1.570292
0.020000,30.598910,13.494295,43.279642,0.246766,-1.616093,4.970300,1.570377
